,Data Set,Center Dimension,Fold,Module Number,Explained Variance,Size
0,salmonella_Liver,2,3,11,0.5354151556239974,958
0,salmonella_Liver,2,3,12,0.5881017778836231,1105
0,salmonella_Liver,2,3,13,0.5216527443125811,1813
0,salmonella_Liver,2,3,14,0.7209767401938847,1747
0,salmonella_Liver,2,3,15,0.6006826715739191,1221
0,ebola_Liver_Lethal,2,0,0,0.9779632409153424,1389
0,ebola_Liver_Lethal,2,0,1,0.7858473794348602,2568
0,salmonella_Liver_tolerant,2,3,0,0.6623635482155399,855
0,salmonella_Liver_tolerant,2,3,1,0.35629034411351157,800
0,salmonella_Liver_tolerant,2,3,2,0.8183310547532104,2098
0,salmonella_Liver_tolerant,2,3,3,0.7508699378068262,1545
0,salmonella_Liver_tolerant,2,3,4,0.49276047146410634,665
0,salmonella_Liver_tolerant,2,3,5,0.36198890977103465,709
0,salmonella_Liver_tolerant,2,3,6,0.49190884481817826,1551
0,salmonella_Liver_tolerant,2,3,7,0.5270597370728086,1638
0,salmonella_Liver_tolerant,2,3,8,0.34871647109066095,673
0,salmonella_Liver_tolerant,2,3,9,0.3703802949288407,738
0,salmonella_Liver_tolerant,2,3,10,0.32255079406254605,469
0,salmonella_Liver_tolerant,2,3,11,0.4232947138606826,927
0,salmonella_Liver_tolerant,2,3,12,0.6738855890555858,1661
0,salmonella_Liver_tolerant,2,3,13,0.4392093629610854,827
0,salmonella_Liver_tolerant,2,3,14,0.46699933716116243,933
0,salmonella_Liver_tolerant,2,3,15,0.55166000428238,2879
0,salmonella_Liver_tolerant,2,3,16,0.3825864907566476,657
0,salmonella_Liver_tolerant,2,3,17,0.3076807405912499,684
0,salmonella_Liver_tolerant,2,3,18,0.4195470264118998,1218
0,salmonella_Liver_tolerant,2,3,19,0.717982374929294,1417
0,salmonella_Liver_tolerant,2,3,20,0.44675015662667195,781
0,salmonella_Liver_tolerant,2,3,21,0.3243935445274623,981
0,salmonella_Liver_tolerant,2,3,22,0.683756420849708,610
0,salmonella_Liver_tolerant,2,3,23,0.3755941501198495,1016
0,ebola_Liver,2,1,0,0.9513924685281677,2311
0,ebola_Liver,2,1,1,0.869902560488768,1693
0,ebola_Spleen_Lethal,2,0,0,0.9710384236816374,1352
0,ebola_Spleen_Lethal,2,0,1,0.8250324864256076,2668
0,salmonella_Liver_susceptible,2,4,0,0.5226392479751073,1724
0,salmonella_Liver_susceptible,2,4,1,0.37163478876050815,492
0,salmonella_Liver_susceptible,2,4,2,0.43408404931482836,541
0,salmonella_Liver_susceptible,2,4,3,0.43989502477340287,494
0,salmonella_Liver_susceptible,2,4,4,0.5156015415130224,614
0,salmonella_Liver_susceptible,2,4,5,0.4618347545994108,868
0,salmonella_Liver_susceptible,2,4,6,0.4333990824907757,631
0,salmonella_Liver_susceptible,2,4,7,0.6041546782946735,849
0,salmonella_Liver_susceptible,2,4,8,0.5803700783698534,881
0,salmonella_Liver_susceptible,2,4,9,0.4150327926916261,525
0,salmonella_Liver_susceptible,2,4,10,0.5464606425049413,774
0,salmonella_Liver_susceptible,2,4,11,0.41588152558253727,605
0,salmonella_Liver_susceptible,2,4,12,0.5055467648532873,1770
0,salmonella_Liver_susceptible,2,4,13,0.5460565039492629,1009
0,salmonella_Liver_susceptible,2,4,14,0.49558987605820665,878
0,salmonella_Liver_susceptible,2,4,15,0.5120677467585518,708
0,salmonella_Liver_susceptible,2,4,16,0.5442504051716748,1032
0,salmonella_Liver_susceptible,2,4,17,0.43390097539823724,758
0,salmonella_Liver_susceptible,2,4,18,0.562973086172155,1334
0,salmonella_Liver_susceptible,2,4,19,0.40957926167865527,574
0,salmonella_Liver_susceptible,2,4,20,0.4158158766589685,507
0,salmonella_Liver_susceptible,2,4,21,0.40424986469401386,3769
0,salmonella_Liver_susceptible,2,4,22,0.5453997508264229,717
0,salmonella_Liver_susceptible,2,4,23,0.5953778557660725,651
0,salmonella_Liver_susceptible,2,4,24,0.5647360859597388,931
0,salmonella_Liver_susceptible,2,4,25,0.3585974358856904,553
0,salmonella_Liver_susceptible,2,4,26,0.48775101208717286,548
0,salmonella_Liver_susceptible,2,4,27,0.41972897502051626,780
0,salmonella_Liver_susceptible,2,4,28,0.445996879124474,815
0,ebola_Spleen_Tolerant,2,2,0,0.9769744391009478,1516
0,ebola_Spleen_Tolerant,2,2,1,0.7607943107523234,2506
0,salmonella_Liver_tolerant,2,0,0,0.6010672137990064,1131
0,salmonella_Liver_tolerant,2,0,1,0.3132350884886693,995
0,salmonella_Liver_tolerant,2,0,2,0.8011626566249015,2458
0,salmonella_Liver_tolerant,2,0,3,0.7148374862538385,2225
0,salmonella_Liver_tolerant,2,0,4,0.28320712394998143,815
0,salmonella_Liver_tolerant,2,0,5,0.4717576017457467,1989
0,salmonella_Liver_tolerant,2,0,6,0.5244031025863923,2198
0,salmonella_Liver_tolerant,2,0,7,0.44419600315035035,1167
0,salmonella_Liver_tolerant,2,0,8,0.4109679100274052,1309
0,salmonella_Liver_tolerant,2,0,9,0.29530266557006485,1062
0,salmonella_Liver_tolerant,2,0,10,0.3214888668522022,950
0,salmonella_Liver_tolerant,2,0,11,0.32017267714459413,773
0,salmonella_Liver_tolerant,2,0,12,0.5073879769843698,3305
0,salmonella_Liver_tolerant,2,0,13,0.30208745453627733,855
0,salmonella_Liver_tolerant,2,0,14,0.6919488418316377,1851
0,salmonella_Liver_tolerant,2,0,15,0.31052029149730076,922
0,salmonella_Liver_tolerant,2,0,16,0.35491942903245466,1353
0,salmonella_Liver_tolerant,2,0,17,0.6309348646229279,974
0,ebola_Liver_Tolerant,2,3,0,0.9802611583085039,580
0,ebola_Liver_Tolerant,2,3,1,0.772693555723415,3388
0,ebola_Liver,2,0,0,0.978773235985851,1356
0,ebola_Liver,2,0,1,0.7827472413882575,2637
0,ebola_Spleen_Tolerant,2,4,0,0.9817408327318089,1256
0,ebola_Spleen_Tolerant,2,4,1,0.779055097276931,2764
0,gse73072_hrv_48_64_shedder48_64,2,4,0,0.5167108248013318,1828
0,gse73072_hrv_48_64_shedder48_64,2,4,1,0.3448320103667403,673
0,gse73072_hrv_48_64_shedder48_64,2,4,2,0.5396260106181797,420
0,gse73072_hrv_48_64_shedder48_64,2,4,3,0.6308738401784615,101
0,gse73072_hrv_48_64_shedder48_64,2,4,4,0.5273214849866744,484
0,gse73072_hrv_48_64_shedder48_64,2,4,5,0.3873915560802956,1247
0,gse73072_hrv_48_64_shedder48_64,2,4,6,0.6765133268743657,493
0,gse73072_hrv_48_64_shedder48_64,2,4,7,0.37004972303035893,463
0,gse73072_hrv_48_64_shedder48_64,2,4,8,0.561781097838032,655
0,gse73072_hrv_48_64_shedder48_64,2,4,9,0.6120524006370549,612
0,gse73072_hrv_48_64_shedder48_64,2,4,10,0.41842110909943997,1029
0,gse73072_hrv_48_64_shedder48_64,2,4,11,0.6201331642017419,480
0,gse73072_hrv_48_64_shedder48_64,2,4,12,0.5776856416412827,256
0,gse73072_hrv_48_64_shedder48_64,2,4,13,0.5258431052164677,641
0,gse73072_hrv_48_64_shedder48_64,2,4,14,0.45543807513220397,498
0,gse73072_hrv_48_64_shedder48_64,2,4,15,0.30514268231019337,179
0,gse73072_hrv_48_64_shedder48_64,2,4,16,0.39156959617352793,495
0,gse73072_hrv_48_64_shedder48_64,2,4,17,0.5626880803403008,889
0,gse73072_hrv_48_64_shedder48_64,2,4,18,0.3495082755679133,742
0,gse73072_hrv_48_64_shedder48_64,2,4,19,0.5399345544869861,228
0,gse73072_hrv_48_64_shedder48_64,2,4,20,0.37890715253754287,290
0,gse73072_hrv_48_64_shedder48_64,2,4,21,0.5218118501672883,203
0,gse73072_hrv_48_64_shedder48_64,2,4,22,0.6213564160271985,1113
0,gse73072_hrv_48_64_shedder48_64,2,4,23,0.49139676938511373,988
0,gse73072_hrv_48_64_shedder48_64,2,4,24,0.6113756587591371,651
0,gse73072_hrv_48_64_shedder48_64,2,4,25,0.4612801830232697,699
0,gse73072_hrv_48_64_shedder48_64,2,4,26,0.3319224267702496,433
0,gse73072_hrv_48_64_shedder48_64,2,4,27,0.33439035529827454,874
0,gse73072_hrv_48_64_shedder48_64,2,4,28,0.6080081272642255,419
0,gse73072_hrv_48_64_shedder48_64,2,4,29,0.7131020926977096,154
0,gse73072_hrv_48_64_shedder48_64,2,4,30,0.5780426502216894,680
0,gse73072_hrv_48_64_shedder48_64,2,4,31,0.41928729195499126,564
0,gse73072_hrv_48_64_shedder48_64,2,4,32,0.5956958850007565,655
0,gse73072_hrv_48_64_shedder48_64,2,4,33,0.4791886188896615,1017
0,gse73072_hrv_48_64_shedder48_64,2,4,34,0.5180171487184018,734
0,gse73072_hrv_48_64_shedder48_64,2,4,35,0.5862878330915685,390
0,ebola_Spleen_Lethal,2,2,0,0.9769728587093828,1029
0,ebola_Spleen_Lethal,2,2,1,0.7818423222288546,2994
0,ebola_Liver,2,2,0,0.9785210203712202,1257
0,ebola_Liver,2,2,1,0.7844558781430854,2738
0,ebola_Liver_Lethal,2,1,0,0.9520901970566872,2260
0,ebola_Liver_Lethal,2,1,1,0.859626340923944,1704
0,ebola_Spleen_Lethal,2,3,0,0.9760526767922127,1312
0,ebola_Spleen_Lethal,2,3,1,0.7876825176998047,2703
0,salmonella_Liver_susceptible,2,1,0,0.5747157245008111,814
0,salmonella_Liver_susceptible,2,1,1,0.5262270622444013,620
0,salmonella_Liver_susceptible,2,1,2,0.49463726861709156,445
0,salmonella_Liver_susceptible,2,1,3,0.46554097500148706,721
0,salmonella_Liver_susceptible,2,1,4,0.4597135999382374,490
0,salmonella_Liver_susceptible,2,1,5,0.5169933448349925,535
0,salmonella_Liver_susceptible,2,1,6,0.32125356723393345,3521
0,salmonella_Liver_susceptible,2,1,7,0.6111812608516698,796
0,salmonella_Liver_susceptible,2,1,8,0.5600583915046236,1452
0,salmonella_Liver_susceptible,2,1,9,0.5317916876502861,803
0,salmonella_Liver_susceptible,2,1,10,0.5299879509632606,783
0,salmonella_Liver_susceptible,2,1,11,0.6103000336103799,1487
0,salmonella_Liver_susceptible,2,1,12,0.5503369066805189,910
0,salmonella_Liver_susceptible,2,1,13,0.603688593539766,762
0,salmonella_Liver_susceptible,2,1,14,0.4279590022743638,622
0,salmonella_Liver_susceptible,2,1,15,0.5310448741189702,438
0,salmonella_Liver_susceptible,2,1,16,0.617565279999308,1477
0,salmonella_Liver_susceptible,2,1,17,0.4784803140440867,533
0,salmonella_Liver_susceptible,2,1,18,0.40401977707548936,597
0,salmonella_Liver_susceptible,2,1,19,0.34531175370062134,578
0,salmonella_Liver_susceptible,2,1,20,0.47788731576713,651
0,salmonella_Liver_susceptible,2,1,21,0.4610406563351919,632
0,salmonella_Liver_susceptible,2,1,22,0.41826620938336956,514
0,salmonella_Liver_susceptible,2,1,23,0.49268230075907055,443
0,salmonella_Liver_susceptible,2,1,24,0.3872510438307289,484
0,salmonella_Liver_susceptible,2,1,25,0.520243076350872,732
0,salmonella_Liver_susceptible,2,1,26,0.5600761600670818,929
0,salmonella_Liver_susceptible,2,1,27,0.4259966944601974,672
0,salmonella_Liver_susceptible,2,1,28,0.38334267975651437,597
0,salmonella_Liver_susceptible,2,1,29,0.4064839074871839,397
0,salmonella_Liver_susceptible,2,1,30,0.40072378180308915,493
0,salmonella_Liver_susceptible,2,1,31,0.5960493541272143,713
0,salmonella_Liver_susceptible,2,1,32,0.5223285228355874,691
0,ebola_Liver_Lethal,2,3,0,0.9709934556589535,1023
0,ebola_Liver_Lethal,2,3,1,0.828847655193504,2939
0,salmonella_Liver,2,0,0,0.7668133051783415,1626
0,salmonella_Liver,2,0,1,0.4024182814874367,1047
0,salmonella_Liver,2,0,2,0.34829533961275644,584
0,salmonella_Liver,2,0,3,0.48880788977849926,699
0,salmonella_Liver,2,0,4,0.5385075172840127,948
0,salmonella_Liver,2,0,5,0.4094484007742169,2365
0,salmonella_Liver,2,0,6,0.3659718887171489,454
0,salmonella_Liver,2,0,7,0.8425192126945066,1870
0,salmonella_Liver,2,0,8,0.5598459897620447,918
0,salmonella_Liver,2,0,9,0.6722237494628712,864
0,salmonella_Liver,2,0,10,0.7788748110836581,1480
0,salmonella_Liver,2,0,11,0.7051513294655568,1084
0,salmonella_Liver,2,0,12,0.6531357901083037,717
0,salmonella_Liver,2,0,13,0.5107116697135414,1197
0,salmonella_Liver,2,0,14,0.4232553973957388,738
0,salmonella_Liver,2,0,15,0.49452818312248414,603
0,salmonella_Liver,2,0,16,0.5193240350990749,589
0,salmonella_Liver,2,0,17,0.6239636707800139,1153
0,salmonella_Liver,2,0,18,0.3982024080550509,805
0,salmonella_Liver,2,0,19,0.7076297810110033,706
0,salmonella_Liver,2,0,20,0.5583720068236508,1085
0,salmonella_Liver,2,0,21,0.7882953704238472,1522
0,salmonella_Liver,2,0,22,0.48755096084063987,638
0,salmonella_Liver,2,0,23,0.5350992739804822,2640
0,ebola_Liver,2,3,0,0.9633061273136054,806
0,ebola_Liver,2,3,1,0.8061251098873264,3190
0,gse73072_hrv_48_64_control,2,4,0,0.5105165088495708,458
0,gse73072_hrv_48_64_control,2,4,1,0.8257606684172999,77
0,gse73072_hrv_48_64_control,2,4,2,0.5115518714803376,58
0,gse73072_hrv_48_64_control,2,4,3,0.6351250784495506,586
0,gse73072_hrv_48_64_control,2,4,4,0.5245289925510779,945
0,gse73072_hrv_48_64_control,2,4,5,0.3577272739024622,74
0,gse73072_hrv_48_64_control,2,4,6,0.6766092531564002,1251
0,gse73072_hrv_48_64_control,2,4,7,0.5897634047960698,1062
0,gse73072_hrv_48_64_control,2,4,8,0.6169067482528232,578
0,gse73072_hrv_48_64_control,2,4,9,0.44300071864925034,2364
0,gse73072_hrv_48_64_control,2,4,10,0.6520714278876302,694
0,gse73072_hrv_48_64_control,2,4,11,0.49883067023742156,1379
0,gse73072_hrv_48_64_control,2,4,12,0.7803208020215721,163
0,gse73072_hrv_48_64_control,2,4,13,0.5262013556282157,912
0,gse73072_hrv_48_64_control,2,4,14,0.6499643194498222,227
0,gse73072_hrv_48_64_control,2,4,15,0.6171061298098127,746
0,gse73072_hrv_48_64_control,2,4,16,0.5219274252971997,735
0,gse73072_hrv_48_64_control,2,4,17,0.5352272165214972,479
0,gse73072_hrv_48_64_control,2,4,18,0.43540864249074884,727
0,gse73072_hrv_48_64_control,2,4,19,0.5273293806719833,434
0,gse73072_hrv_48_64_control,2,4,20,0.4983236252899209,356
0,gse73072_hrv_48_64_control,2,4,21,0.43153640918907266,119
0,gse73072_hrv_48_64_control,2,4,22,0.45669584779821387,778
0,gse73072_hrv_48_64_control,2,4,23,0.49453217803249094,245
0,gse73072_hrv_48_64_control,2,4,24,0.3176942559403333,758
0,gse73072_hrv_48_64_control,2,4,25,0.5468226630367244,706
0,gse73072_hrv_48_64_control,2,4,26,0.6073711744977204,815
0,gse73072_hrv_48_64_control,2,4,27,0.5989142759393098,1126
0,gse73072_hrv_48_64_control,2,4,28,0.5238414186155375,496
0,gse73072_hrv_48_64_control,2,4,29,0.5767148493508281,510
0,gse73072_hrv_48_64_control,2,4,30,0.47717478656890866,482
0,gse73072_hrv_48_64_control,2,4,31,0.7170848087647783,472
0,gse73072_hrv_48_64_control,2,4,32,0.454790166710754,1465
0,ebola_Liver,2,4,0,0.9787715602958031,1418
0,ebola_Liver,2,4,1,0.7825886267239348,2585
0,salmonella_Liver_susceptible,2,2,0,0.5580150755879276,810
0,salmonella_Liver_susceptible,2,2,1,0.5570791820352914,854
0,salmonella_Liver_susceptible,2,2,2,0.4326284640677391,543
0,salmonella_Liver_susceptible,2,2,3,0.4154885563488437,798
0,salmonella_Liver_susceptible,2,2,4,0.44525869874544705,848
0,salmonella_Liver_susceptible,2,2,5,0.5484108113334331,663
0,salmonella_Liver_susceptible,2,2,6,0.580502321037336,1204
0,salmonella_Liver_susceptible,2,2,7,0.5236434508965476,824
0,salmonella_Liver_susceptible,2,2,8,0.502985312694221,630
0,salmonella_Liver_susceptible,2,2,9,0.46971026799252924,805
0,salmonella_Liver_susceptible,2,2,10,0.5808097109422846,828
0,salmonella_Liver_susceptible,2,2,11,0.5028196668535675,1221
0,salmonella_Liver_susceptible,2,2,12,0.4350434018721774,434
0,salmonella_Liver_susceptible,2,2,13,0.5967433719891145,1205
0,salmonella_Liver_susceptible,2,2,14,0.4205897261777908,582
0,salmonella_Liver_susceptible,2,2,15,0.5126012029180219,713
0,salmonella_Liver_susceptible,2,2,16,0.6199371869585024,1541
0,salmonella_Liver_susceptible,2,2,17,0.36782161981014055,451
0,salmonella_Liver_susceptible,2,2,18,0.6417044749081317,1511
0,salmonella_Liver_susceptible,2,2,19,0.45183261380924,3652
0,salmonella_Liver_susceptible,2,2,20,0.5625601605586109,721
0,salmonella_Liver_susceptible,2,2,21,0.4495619157825184,630
0,salmonella_Liver_susceptible,2,2,22,0.407495884364198,678
0,salmonella_Liver_susceptible,2,2,23,0.40723959842452434,542
0,salmonella_Liver_susceptible,2,2,24,0.4655863008497248,615
0,salmonella_Liver_susceptible,2,2,25,0.4167363309273437,542
0,salmonella_Liver_susceptible,2,2,26,0.5198633756700664,634
0,salmonella_Liver_susceptible,2,2,27,0.5055013589786427,766
0,salmonella_Liver_susceptible,2,2,28,0.3418431449467492,489
0,salmonella_Liver_susceptible,2,2,29,0.6113417350763835,598
0,gse73072_hrv_48_64_shedder48_64,2,0,0,0.40704042327816337,1047
0,gse73072_hrv_48_64_shedder48_64,2,0,1,0.6253726425250354,714
0,gse73072_hrv_48_64_shedder48_64,2,0,2,0.7622389242834727,191
0,gse73072_hrv_48_64_shedder48_64,2,0,3,0.4121656513969934,115
0,gse73072_hrv_48_64_shedder48_64,2,0,4,0.5122356702867832,696
0,gse73072_hrv_48_64_shedder48_64,2,0,5,0.5943049768769555,1114
0,gse73072_hrv_48_64_shedder48_64,2,0,6,0.5135300914879056,560
0,gse73072_hrv_48_64_shedder48_64,2,0,7,0.506060601913932,675
0,gse73072_hrv_48_64_shedder48_64,2,0,8,0.4138917784169383,1375
0,gse73072_hrv_48_64_shedder48_64,2,0,9,0.385232284831786,467
0,gse73072_hrv_48_64_shedder48_64,2,0,10,0.44013438464666715,388
0,gse73072_hrv_48_64_shedder48_64,2,0,11,0.26495907848789263,1916
0,gse73072_hrv_48_64_shedder48_64,2,0,12,0.6363478862743458,808
0,gse73072_hrv_48_64_shedder48_64,2,0,13,0.4329375565897305,622
0,gse73072_hrv_48_64_shedder48_64,2,0,14,0.5075566015701866,419
0,gse73072_hrv_48_64_shedder48_64,2,0,15,0.34210549251802785,835
0,gse73072_hrv_48_64_shedder48_64,2,0,16,0.39887794814525845,673
0,gse73072_hrv_48_64_shedder48_64,2,0,17,0.48901601964099234,900
0,gse73072_hrv_48_64_shedder48_64,2,0,18,0.6026689967881868,475
0,gse73072_hrv_48_64_shedder48_64,2,0,19,0.3760755706982564,368
0,gse73072_hrv_48_64_shedder48_64,2,0,20,0.41511804052038126,251
0,gse73072_hrv_48_64_shedder48_64,2,0,21,0.3747076289495425,275
0,gse73072_hrv_48_64_shedder48_64,2,0,22,0.48092122450886376,949
0,gse73072_hrv_48_64_shedder48_64,2,0,23,0.5766129834440311,602
0,gse73072_hrv_48_64_shedder48_64,2,0,24,0.6048948732248152,536
0,gse73072_hrv_48_64_shedder48_64,2,0,25,0.5728174484969586,792
0,gse73072_hrv_48_64_shedder48_64,2,0,26,0.38207330443613335,577
0,gse73072_hrv_48_64_shedder48_64,2,0,27,0.54656159301,297
0,gse73072_hrv_48_64_shedder48_64,2,0,28,0.5657934424758587,710
0,gse73072_hrv_48_64_shedder48_64,2,0,29,0.4081554207912104,384
0,gse73072_hrv_48_64_shedder48_64,2,0,30,0.36401139829423035,928
0,gse73072_hrv_48_64_shedder48_64,2,0,31,0.636166720853109,593
0,gse73072_hrv_48_64_shedder48_64,2,0,32,0.6464541225297002,497
0,gse73072_hrv_48_64_shedder48_64,2,0,33,0.43056666991178605,264
0,gse73072_hrv_48_64_shedder48_64,2,0,34,0.36592718607598146,264
0,ebola_Spleen,2,4,0,0.9842606269915658,653
0,ebola_Spleen,2,4,1,0.8669771507914817,2424
0,ebola_Spleen,2,4,2,0.8713165129120244,961
0,ebola_Spleen,4,3,0,0.9939789390910483,561
0,ebola_Spleen,4,3,1,0.9334924642429223,990
0,ebola_Spleen,4,3,2,0.9001214292327914,2491
0,salmonella_Liver,4,1,0,0.6506259234232405,989
0,salmonella_Liver,4,1,1,0.7125071220043597,1842
0,salmonella_Liver,4,1,2,0.6555177519521613,1804
0,salmonella_Liver,4,1,3,0.7623830236696325,933
0,salmonella_Liver,4,1,4,0.8677448024864018,3048
0,salmonella_Liver,4,1,5,0.7279871948989405,1235
0,salmonella_Liver,4,1,6,0.8260629483161586,2083
0,salmonella_Liver,4,1,7,0.816261286198973,1834
0,salmonella_Liver,4,1,8,0.6679105385895437,1489
0,salmonella_Liver,4,1,9,0.5670125748760902,2315
0,salmonella_Liver,4,1,10,0.5234860670536012,1318
0,salmonella_Liver,4,1,11,0.5977708169827025,1089
0,salmonella_Liver,4,1,12,0.7738090836004755,2379
0,salmonella_Liver,4,1,13,0.5420541629312929,1236
0,salmonella_Liver,4,1,14,0.8366781950623464,1698
0,salmonella_Liver,4,1,15,0.694495953360809,1040
0,gse73072_hrv_48_64,4,3,0,0.7183398637877985,559
0,gse73072_hrv_48_64,4,3,1,0.5284294443928111,449
0,gse73072_hrv_48_64,4,3,2,0.6010409491964339,2555
0,gse73072_hrv_48_64,4,3,3,0.7160828932742748,2206
0,gse73072_hrv_48_64,4,3,4,0.6501928586904892,2822
0,gse73072_hrv_48_64,4,3,5,0.5600009576521799,252
0,gse73072_hrv_48_64,4,3,6,0.5419153556695687,3040
0,gse73072_hrv_48_64,4,3,7,0.6535345222323421,411
0,gse73072_hrv_48_64,4,3,8,0.7238195213443591,1187
0,gse73072_hrv_48_64,4,3,9,0.6659844039393044,1466
0,gse73072_hrv_48_64,4,3,10,0.6890930585137977,1770
0,gse73072_hrv_48_64,4,3,11,0.4802702551569767,3217
0,gse73072_hrv_48_64,4,3,12,0.7192545774193256,2343
0,ebola_Spleen_Tolerant,4,1,0,0.9861637969790779,1502
0,ebola_Spleen_Tolerant,4,1,1,0.910894388263006,2516
0,ebola_Spleen,4,1,0,0.9941665654957791,602
0,ebola_Spleen,4,1,1,0.9333828758755519,789
0,ebola_Spleen,4,1,2,0.8033317394273214,2648
0,ebola_Liver_Tolerant,4,2,0,0.9864931481149947,631
0,ebola_Liver_Tolerant,4,2,1,0.9448843136807006,3339
0,ebola_Spleen,4,0,0,0.9771461301636428,1115
0,ebola_Spleen,4,0,1,0.9008492007431923,2917
0,ebola_Liver_Tolerant,4,1,0,0.9866832405075214,650
0,ebola_Liver_Tolerant,4,1,1,0.9436431604945784,3322
0,ebola_Spleen_Tolerant,4,0,0,0.9943815934794424,1390
0,ebola_Spleen_Tolerant,4,0,1,0.8794652874709159,2621
0,gse73072_hrv_48_64,4,2,0,0.6458215732642343,470
0,gse73072_hrv_48_64,4,2,1,0.6916428760656544,770
0,gse73072_hrv_48_64,4,2,2,0.8143705535517276,35
0,gse73072_hrv_48_64,4,2,3,0.7169168614306186,961
0,gse73072_hrv_48_64,4,2,4,0.6633692768072174,1000
0,gse73072_hrv_48_64,4,2,5,0.7007407169228393,71
0,gse73072_hrv_48_64,4,2,6,0.7586352682422579,28
0,gse73072_hrv_48_64,4,2,7,0.8486959649876017,82
0,gse73072_hrv_48_64,4,2,8,0.6236716814324642,196
0,gse73072_hrv_48_64,4,2,9,0.7616099507519491,1247
0,gse73072_hrv_48_64,4,2,10,0.5204208392241616,1933
0,gse73072_hrv_48_64,4,2,11,0.612772369327676,170
0,gse73072_hrv_48_64,4,2,12,0.6485329038034053,759
0,gse73072_hrv_48_64,4,2,13,0.4074008689154274,2843
0,gse73072_hrv_48_64,4,2,14,0.7469010409092047,815
0,gse73072_hrv_48_64,4,2,15,0.5657268201473431,465
0,gse73072_hrv_48_64,4,2,16,0.6774353611302019,648
0,gse73072_hrv_48_64,4,2,17,0.5915732275457917,333
0,gse73072_hrv_48_64,4,2,18,0.7407760800718735,713
0,gse73072_hrv_48_64,4,2,19,0.3825148514869217,974
0,gse73072_hrv_48_64,4,2,20,0.7831679786374401,445
0,gse73072_hrv_48_64,4,2,21,0.654851899602618,1231
0,gse73072_hrv_48_64,4,2,22,0.6101135628981627,407
0,gse73072_hrv_48_64,4,2,23,0.5617025140514387,294
0,gse73072_hrv_48_64,4,2,24,0.5800034779970563,415
0,gse73072_hrv_48_64,4,2,25,0.5952815431316807,252
0,gse73072_hrv_48_64,4,2,26,0.6295937264445811,564
0,gse73072_hrv_48_64,4,2,27,0.6562924695864039,297
0,gse73072_hrv_48_64,4,2,28,0.5373499918863994,256
0,gse73072_hrv_48_64,4,2,29,0.5484087998583106,338
0,gse73072_hrv_48_64,4,2,30,0.5245168134642186,1254
0,gse73072_hrv_48_64,4,2,31,0.6764400941266291,752
0,gse73072_hrv_48_64,4,2,32,0.7534526515223817,521
0,gse73072_hrv_48_64,4,2,33,0.7855267668043491,738
0,salmonella_Liver,4,2,0,0.586490301223372,2752
0,salmonella_Liver,4,2,1,0.7410920834828482,1001
0,salmonella_Liver,4,2,2,0.6379411123166966,1582
0,salmonella_Liver,4,2,3,0.5622555772693665,1134
0,salmonella_Liver,4,2,4,0.5745659857942367,1131
0,salmonella_Liver,4,2,5,0.8798073935752543,2918
0,salmonella_Liver,4,2,6,0.8075523519996217,1740
0,salmonella_Liver,4,2,7,0.8185444942295937,2124
0,salmonella_Liver,4,2,8,0.7438224010585304,1503
0,salmonella_Liver,4,2,9,0.6906314686253753,795
0,salmonella_Liver,4,2,10,0.7764877125215308,2402
0,salmonella_Liver,4,2,11,0.6566076801285344,1996
0,salmonella_Liver,4,2,12,0.6863129546607044,1145
0,salmonella_Liver,4,2,13,0.5086502240653649,1296
0,salmonella_Liver,4,2,14,0.659623339201223,1533
0,salmonella_Liver,4,2,15,0.72161747129035,1280
0,salmonella_Liver_susceptible,4,3,0,0.6916101268241357,1476
0,salmonella_Liver_susceptible,4,3,1,0.5094283007340004,539
0,salmonella_Liver_susceptible,4,3,2,0.49422781219650536,772
0,salmonella_Liver_susceptible,4,3,3,0.5815585664091593,882
0,salmonella_Liver_susceptible,4,3,4,0.7637476761595304,1770
0,salmonella_Liver_susceptible,4,3,5,0.6965470542944645,664
0,salmonella_Liver_susceptible,4,3,6,0.7467658020200278,1354
0,salmonella_Liver_susceptible,4,3,7,0.715516815350748,1252
0,salmonella_Liver_susceptible,4,3,8,0.5996616950281765,826
0,salmonella_Liver_susceptible,4,3,9,0.7261850856144787,1135
0,salmonella_Liver_susceptible,4,3,10,0.629884984607034,4017
0,salmonella_Liver_susceptible,4,3,11,0.7866540043304239,1651
0,salmonella_Liver_susceptible,4,3,12,0.5652728893126537,812
0,salmonella_Liver_susceptible,4,3,13,0.6071478189432961,706
0,salmonella_Liver_susceptible,4,3,14,0.6684365337742605,804
0,salmonella_Liver_susceptible,4,3,15,0.6541472371844003,937
0,salmonella_Liver_susceptible,4,3,16,0.4665055151329719,1305
0,salmonella_Liver_susceptible,4,3,17,0.5737329803048016,748
0,salmonella_Liver_susceptible,4,3,18,0.6254892301054207,773
0,salmonella_Liver_susceptible,4,3,19,0.6309440854730121,753
0,salmonella_Liver_susceptible,4,3,20,0.5441525932149146,619
0,salmonella_Liver_susceptible,4,3,21,0.6398843512011642,906
0,salmonella_Liver_susceptible,4,3,22,0.7473613768045385,998
0,salmonella_Liver_susceptible,4,3,23,0.6714882741169504,633
0,ebola_Liver_Lethal,4,4,0,0.996024264926569,859
0,ebola_Liver_Lethal,4,4,1,0.9338636828092479,3101
